ai_app_id,ability_id,replicate,attained_level,ceiling_reason,confidence,error
2,53,2,1.5,"Game agents infer opponent behavior and intent only as game-state statistics; they do not perceive emotional states or the reasons behind human reactions, so even the level-2 anchor of recognizing that customers are angry and why is beyond them.",high,
2,51,1,1.0,A game-playing agent acting on visual/state input performs no speech identification or comprehension at all.,high,
5,3,2,1.0,"The model outputs pixels, not speech; it performs no spoken communication at all, so even the level-2 anchor (a simple phone call) is outside its modality.",high,
12,1,0,1.0,"The system's inputs are written issue text and source code; it has no speech input pathway, so it does not perform oral comprehension at all.",high,
9,22,0,1.0,"Speech recognition is a software audio-to-text pipeline with no physical actuators, so it performs no arm-hand steadiness activity at any level.",high,
10,22,1,1.0,"The application is purely digital and has no physical embodiment, so it cannot hold or move a hand and arm at all, even for a level-1 task.",high,
9,12,1,1.0,"A speech-to-text pipeline only maps acoustic signals to word sequences; it selects no mathematical methods or formulas at all, so it does not perform even the level-1 orange-pricing computation.",high,
10,28,1,1.0,"Rate Control is a physical psychomotor ability requiring continuous timing of bodily or vehicle movement against a moving object; a digital-only agent has no actuators or real-time sensorimotor loop, so it performs none of it even at level 1.",high,
13,36,2,1.0,"Stamina is a physical, whole-body exertion ability; a conversational AI has no body and performs none of it even at the lowest anchor.",high,
13,17,0,2.0,"A dialogue system can reliably match simple symbolic strings mentioned in conversation (e.g., confirming a code or ZIP against a list, no time pressure), but it has no visual inspection channel and no capacity for rapid, accurate comparison of gauges, images, or streaming parts required at level 4 and above.",medium,
8,1,0,2.0,"The model ingests text, not audio, so it only ""comprehends"" spoken language when someone else has transcribed it; at best it handles simple transcript-level content like a commercial script, with no capacity to parse actual speech, accents, disfluency or prosody.",medium,
5,16,1,2.5,"A generative model separates structure from noise internally (denoising, inpainting around clutter) but is not a detector: it cannot be handed a cluttered image and reliably report where a specified known pattern is, so anything at the 'find the golf ball in the rough' level is out of reach.",medium,
7,48,0,1.0,"A text-only language model receives no audio input and cannot detect or discriminate pitch or loudness at all, so it performs nothing even at level 1.",high,
9,49,1,4.0,"Modern ASR is robust to moderate background noise and can lock onto a target speaker or keyword in a busy environment, but reliability collapses in low-SNR, heavily overlapping or reverberant conditions like the saw-mill anchor, where source separation and selective attention remain unsolved.",medium,
12,13,2,5.0,"With a code-execution environment it can compute arbitrary arithmetic exactly and verify it, but the application is scoped to producing and testing patches rather than performing sustained numeric computation as an end product, so it does not go beyond routine calculation embedded in code.",medium,
13,51,2,5.3,"Modern ASR transcribes clear and moderately accented speech at near-human accuracy, but word-error rates still climb sharply on heavy or unfamiliar accents, dialectal or disordered speech, code-switching, and noisy or overlapping multi-speaker audio, and it does not reliably recognize a particular individual's voice as the level-2/4 anchors require without a purpose-built speaker-ID component.",medium,
1,1,2,1.0,"A board-game search agent takes board states as input and has no speech or natural-language input channel at all, so it performs no oral comprehension even at the simplest level.",high,
7,24,0,1.0,"A text-predicting model has no hands or physical actuators, so it cannot grasp or manipulate objects at all, even at the level of putting a coin in a meter.",high,
8,12,1,1.2,"A translation model transposes numerals and units across languages but does not select or apply mathematical methods, and even simple arithmetic like unit or price conversion is incidental and unreliable in MT output.",high,
2,38,0,1.0,"The application is a software agent with no body or physical actuators, so it cannot bend, stretch, twist, or reach at all.",high,
7,54,1,1.5,"Without tools the model cannot observe or act on others' actions in the world; it can draft coordinating messages and adapt turn-by-turn in dialogue but cannot hold a calendar, track a joint task, or be relied on to keep even a clinic's appointments consistent.",medium,
