ai_app_id,ability_id,replicate,r,rationale,confidence,error,input_tokens,output_tokens,cache_read_tokens,cache_write_tokens
10,75,0,0.65,"Budget tracking, reconciliation, variance detection and report generation are digital, codifiable tasks an agent can execute end-to-end across spreadsheets, ERP APIs and dashboards; but the 'controlling' half rests on delegated authority, accountability and allocation judgement that firms keep with humans.",medium,,66,309,1562,0
6,75,1,0.25,"Reading comprehension can extract and combine figures or terms from budget reports, invoices and contracts, which aids the information-gathering side of oversight, but it does not track resources over time, authorize or restrict spending, or exercise the accountable judgement that constitutes controlling resources.",medium,,66,252,1544,0
8,60,0,0.4,"Translation directly enables the written/email channel of workplace information exchange when a language barrier exists, but most supervisor-peer communication is same-language and depends on in-person delivery, tone, timing and social judgement that the model does not supply.",medium,,90,229,1431,0
6,74,2,0.3,"Resume and application screening is genuinely a document-reading task where evidence extraction from supplied text helps, but the core of staffing—interviewing, judging fit, negotiating offers, promotion decisions—depends on social judgement, interaction and organizational context the model cannot supply.",medium,,71,285,1524,0
6,62,2,0.1,"Reading comprehension over supplied passages does not build or sustain cooperative working relationships, which depend on social presence, trust and reciprocal interaction; at most it indirectly helps by extracting relevant details from correspondence or notes about a counterpart.",high,,78,106,1524,0
11,73,2,0.12,"Administrative work centers on routine document handling, filing, and form processing — retrieval and clerical execution rather than the multi-step derivation this application is built for; only incidental overlap via general rule-following and ordering of records.",high,,71,186,1597,0
10,69,1,0.5,"Agentic systems can autonomously draft curricula, build course materials, assemble LMS/assessment workflows, and run interactive tutoring or code-along instruction in digital environments, but needs assessment and actual instruction depend heavily on reading live learners, motivation, and social presence that a digital agent cannot observe or manage.",medium,,76,362,1550,0
5,59,1,0.3,"Image synthesis can render explanatory visuals (diagrams, illustrations) that help convey what information means, but it does not itself analyse data, infer significance, or tailor an explanation to an audience's needs, so it supports only the presentation layer of this ability.",medium,,64,247,1489,0
10,59,2,0.65,"Agentic systems can gather, analyze and render information into explanatory outputs (reports, summaries, code walkthroughs, translated documentation) and can iterate on clarifying questions, but the ability's core is audience-tailored interpretive communication, where the agentic scaffolding adds little beyond the underlying language model and social/contextual calibration remains weak.",medium,,64,318,1533,0
7,68,0,0.2,"Text generation can draft team communications, suggest team-building exercises, and coach on conflict resolution language, but building mutual trust and cooperation depends on sustained interpersonal presence, credibility, and social judgement that a text-only model cannot enact.",medium,,65,163,1488,0
